N=1000, K=66, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=67, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=68, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=69, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=70, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=71, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=72, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=73, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=74, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=75, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=76, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=77, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=78, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=79, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=80, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=81, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=82, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=83, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=84, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=85, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=86, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=87, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=88, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=89, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=90, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=91, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=92, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=93, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=94, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=95, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=96, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=1000, K=97, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=1, t1=[[0.44265 0.05735],[0.2107 0.2893]], t2=[[0.44265 0.05735],[0.2107 0.2893]]
N=10000, K=2, t1=[[0.48825 0.01175],[0.1391 0.3609]], t2=[[0.48825 0.01175],[0.1391 0.3609]]
N=10000, K=3, t1=[[0.4974 0.0026],[0.1144 0.3856]], t2=[[0.4981 0.0019],[0.09655 0.40345]]
N=10000, K=4, t1=[[4.9965e-01 3.5000e-04],[0.0931 0.4069]], t2=[[4.9975e-01 2.5000e-04],[0.06305 0.43695]]
N=10000, K=5, t1=[[4.999e-01 1.000e-04],[0.07805 0.42195]], t2=[[4.9995e-01 5.0000e-05],[0.043 0.457]]
N=10000, K=6, t1=[[4.9995e-01 5.0000e-05],[0.0657 0.4343]], t2=[[0.5 0. ],[0.0284 0.4716]]
N=10000, K=7, t1=[[0.5 0. ],[0.0548 0.4452]], t2=[[0.5 0. ],[0.02025 0.47975]]
N=10000, K=8, t1=[[0.5 0. ],[0.0467 0.4533]], t2=[[0.5 0. ],[0.01295 0.48705]]
N=10000, K=9, t1=[[0.5 0. ],[0.0377 0.4623]], t2=[[0.5 0. ],[0.0076 0.4924]]
N=10000, K=10, t1=[[0.5 0. ],[0.03345 0.46655]], t2=[[0.5 0. ],[0.0049 0.4951]]
N=10000, K=11, t1=[[0.5 0. ],[0.0257 0.4743]], t2=[[0.5 0. ],[0.00265 0.49735]]
N=10000, K=12, t1=[[0.5 0. ],[0.02295 0.47705]], t2=[[0.5 0. ],[0.002 0.498]]
N=10000, K=13, t1=[[0.5 0. ],[0.0208 0.4792]], t2=[[0.5 0. ],[0.0015 0.4985]]
N=10000, K=14, t1=[[0.5 0. ],[0.0163 0.4837]], t2=[[0.5 0. ],[0.0008 0.4992]]
N=10000, K=15, t1=[[0.5 0. ],[0.01265 0.48735]], t2=[[0.5 0. ],[2.5000e-04 4.9975e-01]]
N=10000, K=16, t1=[[0.5 0. ],[0.01095 0.48905]], t2=[[0.5 0. ],[3.000e-04 4.997e-01]]
N=10000, K=17, t1=[[0.5 0. ],[0.0087 0.4913]], t2=[[0.5 0. ],[2.000e-04 4.998e-01]]
N=10000, K=18, t1=[[0.5 0. ],[0.0085 0.4915]], t2=[[0.5 0. ],[1.000e-04 4.999e-01]]
N=10000, K=19, t1=[[0.5 0. ],[0.00645 0.49355]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=20, t1=[[0.5 0. ],[0.0058 0.4942]], t2=[[0.5 0. ],[1.000e-04 4.999e-01]]
N=10000, K=21, t1=[[0.5 0. ],[0.00495 0.49505]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=22, t1=[[0.5 0. ],[0.0036 0.4964]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=23, t1=[[0.5 0. ],[0.00315 0.49685]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=24, t1=[[0.5 0. ],[0.0017 0.4983]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=25, t1=[[0.5 0. ],[0.00185 0.49815]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=26, t1=[[0.5 0. ],[0.00165 0.49835]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=27, t1=[[0.5 0. ],[0.0015 0.4985]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=28, t1=[[0.5 0. ],[0.0008 0.4992]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=29, t1=[[0.5 0. ],[0.00065 0.49935]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=30, t1=[[0.5 0. ],[0.0005 0.4995]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=31, t1=[[0.5 0. ],[4.000e-04 4.996e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=32, t1=[[0.5 0. ],[0.0005 0.4995]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=33, t1=[[0.5 0. ],[1.5000e-04 4.9985e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=34, t1=[[0.5 0. ],[1.5000e-04 4.9985e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=35, t1=[[0.5 0. ],[1.000e-04 4.999e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=36, t1=[[0.5 0. ],[1.000e-04 4.999e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=37, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=38, t1=[[0.5 0. ],[5.0000e-05 4.9995e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=39, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=40, t1=[[0.5 0. ],[1.000e-04 4.999e-01]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=41, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=42, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=43, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=44, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=45, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=46, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=47, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=48, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=49, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=50, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=51, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=52, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=53, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=54, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=55, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=56, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=57, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=58, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=59, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=60, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=61, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=62, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=63, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=64, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=65, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=66, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=67, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=68, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=69, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=70, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=71, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=72, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=73, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=74, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=75, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=76, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=77, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=78, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=79, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=80, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=81, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=82, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=83, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=84, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=85, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=86, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=87, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=88, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=89, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=90, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=91, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=92, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=93, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=94, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=95, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=96, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
N=10000, K=97, t1=[[0.5 0. ],[0.  0.5]], t2=[[0.5 0. ],[0.  0.5]]
